Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,BEDROCK ONE DETROIT 2-3,100 E Congress St,"1 Detroit, near elevator",Detroit,MI,48226,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.330225,-83.043878,2026-08-09,300539,2026-08-09 02:24:47 UTC,,,,2023-06-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,BEDROCK ONE DETROIT 2-1,100 E Congress St,"1 Detroit garage, near elevator",Detroit,MI,48226,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.330134,-83.044072,2026-08-09,300540,2026-08-09 02:24:47 UTC,,,,2023-06-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,BEDROCK ONE DETROIT 2-4,100 E Congress St,"1 Detroit, near elevator",Detroit,MI,48226,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.330275,-83.043695,2026-08-09,300541,2026-08-09 02:24:47 UTC,,,,2023-06-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,DICK HUVAERE'S POWER LINK 1,67567 Main St,,Richmond,MI,48062,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,https://www.chargepoint.com,GPS,42.799017,-82.742368,2026-08-09,300611,2026-08-09 02:25:06 UTC,,,,2023-06-29,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,ZOUROB MOBIL MOBIL CHARGER 2,35426 Goddard Rd,,Romulus,MI,48174,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,https://www.chargepoint.com,GPS,42.223399,-83.38669,2026-08-09,301833,2026-08-09 02:25:17 UTC,,,,2023-07-01,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,ZOUROB MOBIL MOBIL CHARGER 1,35426 Goddard Rd,,Romulus,MI,48174,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,https://www.chargepoint.com,GPS,42.223387,-83.386693,2026-08-09,301849,2026-08-09 02:25:25 UTC,,,,2023-07-01,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,Fountain Circle Apartment Homes,"3500 Fountain Ln,",,Auburn Hills,MI,48326,,866-816-7584,E,,Public,24 hours daily,,,,,,16.0,,,EV Connect,https://www.evconnect.com,GPS,42.63504,-83.216888,2026-08-09,302071,2026-08-09 03:49:36 UTC,,,,2023-07-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,City of Niles - City Hall,333 N 2nd St,,Niles,MI,49120,,269-684-3901,E,,Public,24 hours daily,,,,,,2.0,,,Non-Networked,,GPS,41.831381,-86.257214,2023-08-10,302072,2026-06-30 20:19:05 UTC,LG,,,2023-08-03,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,
ELEC,GPM INVESTMENTS 5866 DC2,906 W Washington Ave,,Alpena,MI,49707,,888-758-4389,E,,Public,Mon: 12:00am-11:59pm; Tue: 12:00am-11:59pm; Wed: 12:00am-11:59pm; Thu: 12:00am-11:59pm; Fri: 12:00am-11:59pm; Sat: 12:00am-11:59pm; Sun: 12:00am-11:59pm,,,,,,,1.0,,ChargePoint Network,https://www.chargepoint.com,GPS,45.061514,-83.452307,2026-08-09,302352,2026-08-09 02:25:52 UTC,,,,2023-07-12,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,GPM INVESTMENTS 5866 DC1,906 W Washington Ave,,Alpena,MI,49707,,888-758-4389,E,,Public,Mon: 12:00am-11:59pm; Tue: 12:00am-11:59pm; Wed: 12:00am-11:59pm; Thu: 12:00am-11:59pm; Fri: 12:00am-11:59pm; Sat: 12:00am-11:59pm; Sun: 12:00am-11:59pm,,,,,,,1.0,,ChargePoint Network,https://www.chargepoint.com,GPS,45.061532,-83.452245,2026-08-09,302353,2026-08-09 02:25:52 UTC,,,,2023-07-12,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,"Village of Clarkston, 7 W Washington St",7 W Washington St,,City of the Village of Clarkston,MI,48346,,888-356-8911,E,,Public,24 hours daily,,,,,,2.0,,,FLO,https://www.flo.com,GPS,42.7361318,-83.4198778,2026-08-09,302364,2026-08-09 04:07:39 UTC,,,,2023-07-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,Team One Chevrolet,1616 Lansing Rd,,Charlotte,MI,48813,,517-543-0200,E,,Private,Service use only,,,,,,1.0,,,Non-Networked,,GPS,42.582201,-84.805532,2023-08-10,302368,2025-12-15 15:02:48 UTC,P,,,2023-07-12,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,LD,False,
ELEC,"Battle Creek, MI - Tesla Supercharger",6405 B Dr N,,Battle Creek,MI,49014,,877-798-3752,E,,Public,24 hours daily. NACS partner enabled.,,,,,,,12.0,,Tesla,https://www.tesla.com/supercharger,GPS,42.262298,-85.174479,2026-06-18,302533,2026-06-18 14:46:21 UTC,P,,,2023-06-28,,,,,TESLA,US,,,,Public,,public,,,GROCERY,,,,,,,,,,,,,,,,,False,,,,,,,,,True,
ELEC,UVS BH-CS-000025-C2,901 Tower Dr,,Troy,MI,48098,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.594389,-83.168373,2026-08-09,302626,2026-08-09 02:25:59 UTC,,,,2023-07-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,BP Newport MI,8733 Swan Creek Rd,,Newport,MI,48166,,313-262-6722,E,,Public,,,,,,,,4.0,,RED_E,https://www.redecharge.com,GPS,42.00143,-83.30848,2026-08-09,302666,2026-08-09 05:12:08 UTC,,,,2023-03-01,,,,,J1772COMBO,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,HAMPTON101 HAMP INN MANIST,101 S Lakeshore Dr,Left side of main entrance,Manistee,MI,49660,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,44.245817,-86.342843,2026-08-09,302743,2026-08-09 02:26:02 UTC,,,,2023-07-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,"Stevensville, MI - Tesla Supercharger",5019 Red Arrow Hwy,,Stevensville,MI,49127,,877-798-3752,E,,Public,24 hours daily. NACS partner enabled.,A D Debit M V,,,,,,12.0,,Tesla,https://www.tesla.com/supercharger,GPS,42.027025,-86.51762,2026-06-18,302970,2026-06-18 14:46:21 UTC,P,,,2023-07-14,,,,,TESLA,US,,,,Public,,public,,,GROCERY,,,,,,,,,,,,,,,,,False,,,,,,,,LD,True,
ELEC,Crystal Fresh Market and Ace Hardware,1363 US-2,,Crystal Falls,MI,49920,,313-262-6722,E,,Public,,,,,,,,2.0,,RED_E,https://www.redecharge.com,GPS,46.09757131769,-88.3547621415,2026-08-09,302980,2026-08-09 05:12:54 UTC,,,,2023-07-20,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,DICK HUVAERE'S PARK,67567 Main St,,Richmond,MI,48062,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.79849,-82.740988,2026-08-09,303091,2026-08-09 02:26:13 UTC,,,,2023-07-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,Great Lakes Energy - Boyne City Office,1323 Boyne Avenue,,Boyne City,MI,49712,,855-885-9571,E,,Public,24 hours daily,,,,,,2.0,,,OpConnect,https://opconnect-ev.com,GPS,45.20589,-84.98861,2026-08-09,303184,2026-08-09 03:44:02 UTC,,,,2023-07-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,Great Lakes Energy - Hart Service Center,2183 N. Water Rd.,,Hart,MI,49420,,855-885-9571,E,,Public,24 hours daily,,,,,,2.0,,,OpConnect,https://opconnect-ev.com,GPS,43.68405,-86.36503,2026-08-09,303185,2026-08-09 03:44:02 UTC,,,,2023-07-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,Great Lakes Energy - Scottville Service Center,525 W. U.S. 10,,Scottville,MI,49454,,855-885-9571,E,,Public,24 hours daily,,,,,,1.0,,,OpConnect,https://opconnect-ev.com,GPS,43.95485,-86.27622,2026-08-09,303186,2026-08-09 03:44:02 UTC,,,,2023-07-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,Great Lakes Energy - Reed City Service Center,4493 200th Avenue,,Reed City,MI,49677,,855-885-9571,E,,Public,24 hours daily,,,,,,2.0,,,OpConnect,https://opconnect-ev.com,GPS,43.87944,-85.48385,2026-08-09,303187,2026-08-09 03:44:03 UTC,,,,2023-07-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,Great Lakes Energy - Newaygo Service Center,1 Cooperative Center Dr.,,Newaygo,MI,49337,,855-885-9571,E,,Public,24 hours daily,,,,,,2.0,,,OpConnect,https://opconnect-ev.com,GPS,43.40644,-85.80437,2026-08-09,303188,2026-08-09 03:44:03 UTC,,,,2023-07-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,Great Lakes Energy - Wayland Service Center,1049 133rd Avenue,,Wayland,MI,49348,,855-885-9571,E,,Public,24 hours daily,,,,,,2.0,,,OpConnect,https://opconnect-ev.com,GPS,42.66357,-85.64854,2026-08-09,303189,2026-08-09 03:44:03 UTC,,,,2023-07-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,MG EV#1,1339 Weiss St,MG Building,Frankenmuth,MI,48734,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.316947,-83.733749,2026-08-09,303533,2026-08-09 02:26:22 UTC,,,,2023-07-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,PARKING DECK STATION 5,1902 St Antoine,Level 1 Section C,Detroit,MI,48226,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.340261,-83.043278,2026-08-09,303587,2026-08-09 02:25:18 UTC,,,,2023-07-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,L425 SERVICE LVL 3,1814 Maplelawn Rd,,Troy,MI,48084,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,https://www.chargepoint.com,GPS,42.551892,-83.176347,2026-08-09,303593,2026-08-09 02:26:10 UTC,,,,2023-07-27,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,PARKING DECK STATION 4,1902 St Antoine,Level 1 Section C,Detroit,MI,48226,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.340325,-83.043299,2026-08-09,303602,2026-08-09 02:26:23 UTC,,,,2023-07-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,L425 CUSTOMER LVL 3,1814 Maplelawn Rd,,Troy,MI,48084,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,https://www.chargepoint.com,GPS,42.551914,-83.175655,2026-08-09,303819,2026-08-09 02:04:12 UTC,,,,2023-08-01,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,LCC-EV-STATION GBR LEVEL 1 #2,600 N Grand Ave,,Lansing,MI,48933,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.739537,-84.551855,2026-08-09,303820,2026-08-09 02:14:15 UTC,,,,2023-08-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,LCC-EV-STATION GBR LEVEL 1 #1,600 N Grand Ave,Lansing community college,Lansing,MI,48933,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.739281,-84.551673,2026-08-09,303821,2026-08-09 02:14:15 UTC,,,,2023-08-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,LCC-EV-STATION GBR LEVEL 2 #5,600 N Grand Ave,Lansing community college,Lansing,MI,48933,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.739819,-84.551876,2026-08-09,303822,2026-08-09 02:14:15 UTC,,,,2023-08-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,LCC-EV-STATION GBR LEVEL 2 #2,600 N Grand Ave,Lansing community college,Lansing,MI,48933,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.739521,-84.55195,2026-08-09,303823,2026-08-09 02:14:15 UTC,,,,2023-08-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,LCC-EV-STATION GBR LEVEL 2 #3,600 N Grand Ave,Lansing community college,Lansing,MI,48933,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.739588,-84.551965,2026-08-09,303824,2026-08-09 02:14:16 UTC,,,,2023-08-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,LCC-EV-STATION GBR LEVEL 2 #1,600 N Grand Ave,Lansing community college,Lansing,MI,48933,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.739654,-84.551908,2026-08-09,303825,2026-08-09 02:14:16 UTC,,,,2023-08-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,LCC-EV-STATION GBR LEVEL 2 #4,600 N Grand Ave,Lansing community college,Lansing,MI,48933,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.739621,-84.551957,2026-08-09,303826,2026-08-09 02:14:16 UTC,,,,2023-08-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,LCC-EV-STATION GBR LEVEL 2 #6,600 N Grand Ave,Lansing community college,Lansing,MI,48933,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.739631,-84.551939,2026-08-09,303827,2026-08-09 02:14:16 UTC,,,,2023-08-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,LCC-EV-STATION GBR LEVEL 1 #3,600 N Grand Ave,Lansing community college,Lansing,MI,48933,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.739569,-84.551857,2026-08-09,303848,2026-08-09 02:26:23 UTC,,,,2023-08-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,LCC-EV-STATION LOT 12 #2,610 N Capitol Ave,Lansing Community College,Lansing,MI,48933,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.740458,-84.553354,2026-08-09,303852,2026-08-09 02:26:33 UTC,,,,2023-08-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,LCC-EV-STATION LOT 6 #1,210 W Saginaw St,Lansing Community College Parking lot,Lansing,MI,48933,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.741311,-84.554604,2026-08-09,303870,2026-08-09 02:26:36 UTC,,,,2023-08-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,LCC-EV-STATION LOT 6 #2,711 N Capitol Ave,Lansing Community College Parking lot,Lansing,MI,48906,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.741307,-84.554503,2026-08-09,303871,2026-08-09 02:26:36 UTC,,,,2023-08-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,LCC-EV-STATION LOT 23 #1,317 Seymour Ave,,Lansing,MI,48933,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.736709,-84.555252,2026-08-09,303873,2026-08-09 02:26:36 UTC,,,,2023-08-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,LCC-EV-STATION LOT 23 #2,369 N Capitol Ave,,Lansing,MI,48933,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.736889,-84.554659,2026-08-09,303874,2026-08-09 02:26:36 UTC,,,,2023-08-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,LCC-EV-STATION LOT 23 # 3,317 Seymour Ave,Lansing Community College Parking lot,Lansing,MI,48933,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.736808,-84.555257,2026-08-09,303875,2026-08-09 02:26:36 UTC,,,,2023-08-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,FELDMAN HYUNDAI FRONT,30492 Lyon Center Dr,,Lyon Charter Township,MI,48165,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,https://www.chargepoint.com,GPS,42.515845,-83.609387,2026-08-09,306341,2026-08-09 02:24:04 UTC,,,,2023-08-04,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,DICK HUVAERE'S CHARGER #3,67567 Main St,,Richmond,MI,48062,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.799204,-82.742235,2026-08-09,306342,2026-08-09 02:24:33 UTC,,,,2023-08-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,UVS BH-CS-000037-C2,709 Tower Dr,,Troy,MI,48098,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.594026,-83.165755,2026-08-09,306450,2026-08-09 02:26:49 UTC,,,,2023-08-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,NCP BACK LOT NORTH COAST PL,5057 US Hwy 41,Back of building.,Marquette,MI,49855,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,46.490543,-87.352674,2026-08-09,306521,2026-08-09 02:26:47 UTC,,,,2023-08-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,MSU CATA #2,1240 S Harrison Rd,Southeast corner parking lot off Harrison Rd,East Lansing,MI,48823,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,https://www.chargepoint.com,GPS,42.71851,-84.494239,2026-08-09,306680,2026-08-09 02:26:57 UTC,,,,2023-08-10,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,MSU CATA #1,1240 S Harrison Rd,Southeast corner parking lot off Harrison Rd,East Lansing,MI,48823,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,https://www.chargepoint.com,GPS,42.71851,-84.494305,2026-08-09,306681,2026-08-09 02:26:57 UTC,,,,2023-08-10,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,Vic Canever Chevrolet Inc,3000 Owen Rd,,Fenton,MI,48430,,866-816-7584,E,,Public,24 hours daily,,,,,,2.0,2.0,,EV Connect,https://www.evconnect.com,GPS,42.790609,-83.730218,2026-08-09,306914,2026-08-09 03:49:41 UTC,,,,2023-08-12,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,LCC-EV-STATION LOT 12 #1,610 N Capitol Ave,Lansing Community College,Lansing,MI,48933,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.740456,-84.553261,2026-08-09,307008,2026-08-09 02:26:33 UTC,,,,2023-08-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,WALLED LAKE PLEASANT LAKE,4900 Halsted Rd,Front Parking Lot,West Bloomfield Township,MI,48323,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.56459,-83.412548,2026-08-09,307010,2026-08-09 02:26:54 UTC,,,,2023-08-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,WALLED LAKE MEADOWBROOK,29200 Meadowbrook Rd,Front Parking Lot,Novi,MI,48377,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.50803,-83.456479,2026-08-09,307015,2026-08-09 02:26:59 UTC,,,,2023-08-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,WALLED LAKE HICKORY WOODS,30655 Novi Rd,Front Parking Lot,Novi,MI,48377,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.520419,-83.468243,2026-08-09,307016,2026-08-09 02:27:00 UTC,,,,2023-08-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,The Auburn Mile Shopping Center - Meijer,850 Brown Rd,,Auburn Hills,MI,48326,,855-567-5853,E,,Public,24 hours daily,ANDROID_PAY APPLE_PAY CREDIT Debit M V,,,,,,2.0,,JULE,https://www.julepower.com,GPS,42.707012,-83.288994,2025-08-12,307406,2026-05-12 19:17:38 UTC,P,,,2019-01-01,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,GAS_STATION,,,,,,,$1.00 fee; $0.25 per min,,,,,,,,,,False,,,,,,,,LD,False,
ELEC,TROY WESTINGTON STATION 1,3971 Westcreek Dr,South side of building,Troy,MI,48084,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.575725,-83.166834,2026-08-09,307453,2026-08-09 02:27:24 UTC,,,,2023-08-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,Baker Commons-Forth-Public,106 Packard St,,Ann Arbor,MI,48509,,855-885-9571,E,,Public,24 hours daily,,,,,,1.0,,,OpConnect,https://opconnect-ev.com,GPS,42.27626,-83.74849,2026-08-09,307458,2026-08-09 03:44:05 UTC,,,,2023-08-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,LVB CHARGER 1,4723 Grand River Ave,Parking Lot,Detroit,MI,48208,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.347241,-83.08648,2026-08-09,307565,2026-08-09 02:22:03 UTC,,,,2023-08-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,River St Boyne City MI,220 River Street,,Boyne City,MI,49712,,313-262-6722,E,,Public,,,,,,,2.0,,,RED_E,https://www.redecharge.com,GPS,45.214773360938,-85.0119022935,2026-08-09,307848,2026-08-09 05:12:10 UTC,,,,2023-08-24,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,Lasco Ford Fenton MI,2525 Owen Rd,,Fenton,MI,48430,,313-262-6722,E,,Public,,,,,,,,2.0,,RED_E,https://www.redecharge.com,GPS,42.789692223563,-83.725194493004,2026-08-09,307849,2026-08-09 05:12:15 UTC,,,,2023-08-24,,,,,J1772COMBO,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,DICK HUVAERE'S LEVEL3,67567 Main St,,Richmond,MI,48062,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,https://www.chargepoint.com,GPS,42.798526,-82.740973,2026-08-09,308038,2026-08-09 02:26:48 UTC,,,,2023-08-29,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
